dataset,minsup,algorithm,run_type,run_id,campaign_id,group,status,patterns,mining_s,wall_s,external_mem_mb,log_path
BMS2,5%,CloFast,measured,2,20260119_105918,BMS2_0.05_group,OK,0,,26.63,24071.53125,logs/CloFast_BMS2_0.05_run2_20260119_105918.log
BMS2,5%,CloFast,measured,1,20260119_105918,BMS2_0.05_group,OK,0,,26.42,23907.73828125,logs/CloFast_BMS2_0.05_run1_20260119_105918.log
BMS2,20%,CloFast,warmup,1,20260119_105918,BMS2_0.2_group,OK,0,,29.09,26235.4140625,logs/CloFast_BMS2_0.2_runwarmup1_20260119_105918.log
BMS2,20%,CloFast,measured,3,20260119_105918,BMS2_0.2_group,OK,0,,26.41,24036.09375,logs/CloFast_BMS2_0.2_run3_20260119_105918.log
BMS2,20%,CloFast,measured,2,20260119_105918,BMS2_0.2_group,OK,0,,26.84,24188.21875,logs/CloFast_BMS2_0.2_run2_20260119_105918.log
BMS2,20%,CloFast,measured,1,20260119_105918,BMS2_0.2_group,OK,0,,26.8,25234.18359375,logs/CloFast_BMS2_0.2_run1_20260119_105918.log
BMS2,2%,CloFast,warmup,1,20260119_105918,BMS2_0.02_group,OK,13,,30.64,26970.55078125,logs/CloFast_BMS2_0.02_runwarmup1_20260119_105918.log
BMS2,2%,CloFast,measured,3,20260119_105918,BMS2_0.02_group,OK,13,,31.73,24652.43359375,logs/CloFast_BMS2_0.02_run3_20260119_105918.log
BMS2,2%,CloFast,measured,2,20260119_105918,BMS2_0.02_group,OK,13,,26.22,22527.1015625,logs/CloFast_BMS2_0.02_run2_20260119_105918.log
BMS2,2%,CloFast,measured,1,20260119_105918,BMS2_0.02_group,OK,13,,26.55,24345.1015625,logs/CloFast_BMS2_0.02_run1_20260119_105918.log
BMS2,10%,CloFast,warmup,1,20260119_105918,BMS2_0.1_group,OK,0,,26.56,24167.88671875,logs/CloFast_BMS2_0.1_runwarmup1_20260119_105918.log
BMS2,10%,CloFast,measured,3,20260119_105918,BMS2_0.1_group,OK,0,,26.36,23903.34765625,logs/CloFast_BMS2_0.1_run3_20260119_105918.log
BMS2,10%,CloFast,measured,2,20260119_105918,BMS2_0.1_group,OK,0,,26.35,24185.171875,logs/CloFast_BMS2_0.1_run2_20260119_105918.log
BMS2,10%,CloFast,measured,1,20260119_105918,BMS2_0.1_group,OK,0,,25.9,23954.328125,logs/CloFast_BMS2_0.1_run1_20260119_105918.log
BMS2,1%,CloFast,warmup,1,20260119_105918,BMS2_0.01_group,OK,81,,28.34,23776.203125,logs/CloFast_BMS2_0.01_runwarmup1_20260119_105918.log
BMS2,1%,CloFast,measured,3,20260119_105918,BMS2_0.01_group,OK,81,,30.62,23811.23828125,logs/CloFast_BMS2_0.01_run3_20260119_105918.log
BMS2,1%,CloFast,measured,2,20260119_105918,BMS2_0.01_group,OK,81,,28.09,24272.984375,logs/CloFast_BMS2_0.01_run2_20260119_105918.log
BMS2,1%,CloFast,measured,1,20260119_105918,BMS2_0.01_group,OK,81,,28.4,24526.69921875,logs/CloFast_BMS2_0.01_run1_20260119_105918.log
BMS2,0.5%,CloFast,warmup,1,20260119_105918,BMS2_0.005_group,OK,408,,41.09,24051.10546875,logs/CloFast_BMS2_0.005_runwarmup1_20260119_105918.log
BMS2,0.5%,CloFast,measured,3,20260119_105918,BMS2_0.005_group,OK,408,,41.38,24638.8515625,logs/CloFast_BMS2_0.005_run3_20260119_105918.log
BMS2,0.5%,CloFast,measured,2,20260119_105918,BMS2_0.005_group,OK,408,,41.2,24251.83984375,logs/CloFast_BMS2_0.005_run2_20260119_105918.log
BMS2,0.5%,CloFast,measured,1,20260119_105918,BMS2_0.005_group,OK,408,,42.47,24511.48828125,logs/CloFast_BMS2_0.005_run1_20260119_105918.log
BMS2,0.1%,CloFast,warmup,1,20260119_105918,BMS2_0.001_group,OK,23116,,1986.58,36601.4921875,logs/CloFast_BMS2_0.001_runwarmup1_20260119_105918.log
BMS2,0.1%,CloFast,measured,3,20260119_105918,BMS2_0.001_group,OK,23116,,1977.66,38505.85546875,logs/CloFast_BMS2_0.001_run3_20260119_105918.log
BMS2,0.1%,CloFast,measured,2,20260119_105918,BMS2_0.001_group,OK,23116,,1930.03,36826.1875,logs/CloFast_BMS2_0.001_run2_20260119_105918.log
BMS2,0.1%,CloFast,measured,1,20260119_105918,BMS2_0.001_group,OK,23116,,1954.21,36771.3515625,logs/CloFast_BMS2_0.001_run1_20260119_105918.log
BMS2,0.05%,CloFast,warmup,1,20260119_105918,BMS2_0.0005_group,OK,,,,,logs/CloFast_BMS2_0.0005_runwarmup1_20260119_105918.log
BMS2,0.05%,CloFast,measured,1,20260119_105918,BMS2_0.0005_group,OK,,,,,logs/CloFast_BMS2_0.0005_run1_20260119_105918.log
BMS2,0.01%,CloFast,warmup,1,20260119_105918,BMS2_0.0001_group,OK,,,,,logs/CloFast_BMS2_0.0001_runwarmup1_20260119_105918.log
BMS2,0.01%,CloFast,measured,1,20260119_105918,BMS2_0.0001_group,OK,,,,,logs/CloFast_BMS2_0.0001_run1_20260119_105918.log
BMS2,0.005%,CloFast,warmup,1,20260119_105918,BMS2_0.00005_group,OK,,,,,logs/CloFast_BMS2_0.00005_runwarmup1_20260119_105918.log
BMS2,0.005%,CloFast,measured,1,20260119_105918,BMS2_0.00005_group,OK,,,,,logs/CloFast_BMS2_0.00005_run1_20260119_105918.log
BMS2,0.001%,CloFast,warmup,1,20260119_105918,BMS2_0.00001_group,OK,,,,,logs/CloFast_BMS2_0.00001_runwarmup1_20260119_105918.log
BMS2,0.001%,CloFast,measured,1,20260119_105918,BMS2_0.00001_group,OK,,,,,logs/CloFast_BMS2_0.00001_run1_20260119_105918.log
BMS2,0.0005%,CloFast,warmup,1,20260119_105918,BMS2_0.000005_group,OK,,,,,logs/CloFast_BMS2_0.000005_runwarmup1_20260119_105918.log
BMS2,0.0005%,CloFast,measured,1,20260119_105918,BMS2_0.000005_group,OK,,,,,logs/CloFast_BMS2_0.000005_run1_20260119_105918.log
SIGN,5%,CloFast,warmup,1,20260118_211632,SIGN_0.05_group,OK,931772,,285.54,16524.20703125,logs/CloFast_SIGN_0.05_runwarmup1_20260118_211632.log
SIGN,5%,CloFast,measured,3,20260118_211632,SIGN_0.05_group,OK,931772,,279.39,16542.3203125,logs/CloFast_SIGN_0.05_run3_20260118_211632.log
SIGN,5%,CloFast,measured,2,20260118_211632,SIGN_0.05_group,OK,931772,,278.31,16523.9296875,logs/CloFast_SIGN_0.05_run2_20260118_211632.log
SIGN,5%,CloFast,measured,1,20260118_211632,SIGN_0.05_group,OK,931772,,277.67,16528.4921875,logs/CloFast_SIGN_0.05_run1_20260118_211632.log
SIGN,20%,CloFast,warmup,1,20260118_211632,SIGN_0.2_group,OK,9718,,2.63,4132.28515625,logs/CloFast_SIGN_0.2_runwarmup1_20260118_211632.log
SIGN,20%,CloFast,measured,3,20260118_211632,SIGN_0.2_group,OK,9718,,2.66,4357.49609375,logs/CloFast_SIGN_0.2_run3_20260118_211632.log
SIGN,20%,CloFast,measured,2,20260118_211632,SIGN_0.2_group,OK,9718,,2.65,4145.8671875,logs/CloFast_SIGN_0.2_run2_20260118_211632.log
SIGN,20%,CloFast,measured,1,20260118_211632,SIGN_0.2_group,OK,9718,,2.68,4323.27734375,logs/CloFast_SIGN_0.2_run1_20260118_211632.log
SIGN,2%,CloFast,warmup,1,20260118_211632,SIGN_0.02_group,OK,,,,,logs/CloFast_SIGN_0.02_runwarmup1_20260118_211632.log
SIGN,2%,CloFast,measured,1,20260118_211632,SIGN_0.02_group,OK,,,,,logs/CloFast_SIGN_0.02_run1_20260118_211632.log
SIGN,10%,CloFast,warmup,1,20260118_211632,SIGN_0.1_group,OK,110321,,26.16,10709.703125,logs/CloFast_SIGN_0.1_runwarmup1_20260118_211632.log
SIGN,10%,CloFast,measured,3,20260118_211632,SIGN_0.1_group,OK,110321,,25.48,10744.6796875,logs/CloFast_SIGN_0.1_run3_20260118_211632.log
SIGN,10%,CloFast,measured,2,20260118_211632,SIGN_0.1_group,OK,110321,,25.74,10767.3828125,logs/CloFast_SIGN_0.1_run2_20260118_211632.log
SIGN,10%,CloFast,measured,1,20260118_211632,SIGN_0.1_group,OK,110321,,25.63,10730.19140625,logs/CloFast_SIGN_0.1_run1_20260118_211632.log
SIGN,1%,CloFast,warmup,1,20260118_211632,SIGN_0.01_group,OK,,,,,logs/CloFast_SIGN_0.01_runwarmup1_20260118_211632.log
SIGN,1%,CloFast,measured,1,20260118_211632,SIGN_0.01_group,OK,,,,,logs/CloFast_SIGN_0.01_run1_20260118_211632.log
MSNBC_small,5%,CloFast,warmup,1,20260118_211632,MSNBC_small_0.05_group,OK,1478,,15.34,10293.7890625,logs/CloFast_MSNBC_small_0.05_runwarmup1_20260118_211632.log
MSNBC_small,5%,CloFast,measured,1,20260118_211632,MSNBC_small_0.05_group,OK,,,,,logs/CloFast_MSNBC_small_0.05_run1_20260118_211632.log
MSNBC_small,2%,CloFast,warmup,1,20260118_211632,MSNBC_small_0.02_group,OK,,,,,logs/CloFast_MSNBC_small_0.02_runwarmup1_20260118_211632.log
MSNBC_small,2%,CloFast,measured,1,20260118_211632,MSNBC_small_0.02_group,OK,,,,,logs/CloFast_MSNBC_small_0.02_run1_20260118_211632.log
MSNBC_small,1%,CloFast,warmup,1,20260118_211632,MSNBC_small_0.01_group,OK,,,,,logs/CloFast_MSNBC_small_0.01_runwarmup1_20260118_211632.log
MSNBC_small,1%,CloFast,measured,1,20260118_211632,MSNBC_small_0.01_group,OK,,,,,logs/CloFast_MSNBC_small_0.01_run1_20260118_211632.log
MSNBC_small,0.5%,CloFast,warmup,1,20260118_211632,MSNBC_small_0.005_group,OK,,,,,logs/CloFast_MSNBC_small_0.005_runwarmup1_20260118_211632.log
MSNBC_small,0.5%,CloFast,measured,1,20260118_211632,MSNBC_small_0.005_group,OK,,,,,logs/CloFast_MSNBC_small_0.005_run1_20260118_211632.log
MSNBC_small,0.2%,CloFast,warmup,1,20260118_211632,MSNBC_small_0.002_group,OK,,,,,logs/CloFast_MSNBC_small_0.002_runwarmup1_20260118_211632.log
MSNBC_small,0.2%,CloFast,measured,1,20260118_211632,MSNBC_small_0.002_group,OK,,,,,logs/CloFast_MSNBC_small_0.002_run1_20260118_211632.log
MSNBC_small,0.05%,CloFast,warmup,1,20260118_211632,MSNBC_small_0.0005_group,OK,,,,,logs/CloFast_MSNBC_small_0.0005_runwarmup1_20260118_211632.log
MSNBC_small,0.05%,CloFast,measured,1,20260118_211632,MSNBC_small_0.0005_group,OK,,,,,logs/CloFast_MSNBC_small_0.0005_run1_20260118_211632.log
MSNBC,5%,CloFast,warmup,1,20260118_211632,MSNBC_0.05_group,OK,,,,,logs/CloFast_MSNBC_0.05_runwarmup1_20260118_211632.log
MSNBC,5%,CloFast,measured,2,20260118_211632,MSNBC_0.05_group,OK,,,,,logs/CloFast_MSNBC_0.05_run2_20260118_211632.log
MSNBC,5%,CloFast,measured,1,20260118_211632,MSNBC_0.05_group,OK,26,,5113.33,14017.53125,logs/CloFast_MSNBC_0.05_run1_20260118_211632.log
MSNBC,2%,CloFast,warmup,1,20260118_211632,MSNBC_0.02_group,OK,,,,,logs/CloFast_MSNBC_0.02_runwarmup1_20260118_211632.log
MSNBC,2%,CloFast,measured,1,20260118_211632,MSNBC_0.02_group,OK,,,,,logs/CloFast_MSNBC_0.02_run1_20260118_211632.log
MSNBC,1%,CloFast,warmup,1,20260118_211632,MSNBC_0.01_group,OK,,,,,logs/CloFast_MSNBC_0.01_runwarmup1_20260118_211632.log
MSNBC,1%,CloFast,measured,1,20260118_211632,MSNBC_0.01_group,OK,,,,,logs/CloFast_MSNBC_0.01_run1_20260118_211632.log
MSNBC,0.5%,CloFast,warmup,1,20260118_211632,MSNBC_0.005_group,OK,,,,,logs/CloFast_MSNBC_0.005_runwarmup1_20260118_211632.log
MSNBC,0.5%,CloFast,measured,1,20260118_211632,MSNBC_0.005_group,OK,,,,,logs/CloFast_MSNBC_0.005_run1_20260118_211632.log
MSNBC,0.2%,CloFast,warmup,1,20260118_211632,MSNBC_0.002_group,OK,,,,,logs/CloFast_MSNBC_0.002_runwarmup1_20260118_211632.log
MSNBC,0.2%,CloFast,measured,1,20260118_211632,MSNBC_0.002_group,OK,,,,,logs/CloFast_MSNBC_0.002_run1_20260118_211632.log
MSNBC,0.1%,CloFast,warmup,1,20260118_211632,MSNBC_0.001_group,OK,,,,,logs/CloFast_MSNBC_0.001_runwarmup1_20260118_211632.log
MSNBC,0.1%,CloFast,measured,1,20260118_211632,MSNBC_0.001_group,OK,,,,,logs/CloFast_MSNBC_0.001_run1_20260118_211632.log
MSNBC,0.05%,CloFast,warmup,1,20260118_211632,MSNBC_0.0005_group,OK,,,,,logs/CloFast_MSNBC_0.0005_runwarmup1_20260118_211632.log
MSNBC,0.05%,CloFast,measured,1,20260118_211632,MSNBC_0.0005_group,OK,,,,,logs/CloFast_MSNBC_0.0005_run1_20260118_211632.log
BIKE,5%,CloFast,warmup,1,20260118_211632,BIKE_0.05_group,OK,49,,4.66,9942.49609375,logs/CloFast_BIKE_0.05_runwarmup1_20260118_211632.log
BIKE,5%,CloFast,measured,3,20260118_211632,BIKE_0.05_group,OK,49,,4.6,9946.91015625,logs/CloFast_BIKE_0.05_run3_20260118_211632.log
BIKE,5%,CloFast,measured,2,20260118_211632,BIKE_0.05_group,OK,49,,4.59,9943.484375,logs/CloFast_BIKE_0.05_run2_20260118_211632.log
BIKE,5%,CloFast,measured,1,20260118_211632,BIKE_0.05_group,OK,49,,4.64,9945.15625,logs/CloFast_BIKE_0.05_run1_20260118_211632.log
BIKE,20%,CloFast,warmup,1,20260118_211632,BIKE_0.2_group,OK,6,,4.34,9945.390625,logs/CloFast_BIKE_0.2_runwarmup1_20260118_211632.log
BIKE,20%,CloFast,measured,3,20260118_211632,BIKE_0.2_group,OK,6,,4.29,9944.9609375,logs/CloFast_BIKE_0.2_run3_20260118_211632.log
BIKE,20%,CloFast,measured,2,20260118_211632,BIKE_0.2_group,OK,6,,4.31,9942.8359375,logs/CloFast_BIKE_0.2_run2_20260118_211632.log
BIKE,20%,CloFast,measured,1,20260118_211632,BIKE_0.2_group,OK,6,,4.33,9941.55078125,logs/CloFast_BIKE_0.2_run1_20260118_211632.log
BIKE,2%,CloFast,warmup,1,20260118_211632,BIKE_0.02_group,OK,260,,5.14,9952.453125,logs/CloFast_BIKE_0.02_runwarmup1_20260118_211632.log
BIKE,2%,CloFast,measured,3,20260118_211632,BIKE_0.02_group,OK,260,,5.08,9945.16796875,logs/CloFast_BIKE_0.02_run3_20260118_211632.log
BIKE,2%,CloFast,measured,2,20260118_211632,BIKE_0.02_group,OK,260,,5.06,9947.30078125,logs/CloFast_BIKE_0.02_run2_20260118_211632.log
BIKE,2%,CloFast,measured,1,20260118_211632,BIKE_0.02_group,OK,260,,5.19,9949.16015625,logs/CloFast_BIKE_0.02_run1_20260118_211632.log
BIKE,10%,CloFast,warmup,1,20260118_211632,BIKE_0.1_group,OK,23,,4.39,9943.47265625,logs/CloFast_BIKE_0.1_runwarmup1_20260118_211632.log
BIKE,10%,CloFast,measured,3,20260118_211632,BIKE_0.1_group,OK,23,,4.41,9942.62109375,logs/CloFast_BIKE_0.1_run3_20260118_211632.log
BIKE,10%,CloFast,measured,2,20260118_211632,BIKE_0.1_group,OK,23,,4.33,9942.078125,logs/CloFast_BIKE_0.1_run2_20260118_211632.log
BIKE,10%,CloFast,measured,1,20260118_211632,BIKE_0.1_group,OK,23,,4.37,9944.54296875,logs/CloFast_BIKE_0.1_run1_20260118_211632.log
BIKE,1%,CloFast,warmup,1,20260118_211632,BIKE_0.01_group,OK,901,,7.47,10034.80859375,logs/CloFast_BIKE_0.01_runwarmup1_20260118_211632.log
BIKE,1%,CloFast,measured,3,20260118_211632,BIKE_0.01_group,OK,901,,7.14,10027.06640625,logs/CloFast_BIKE_0.01_run3_20260118_211632.log
BIKE,1%,CloFast,measured,2,20260118_211632,BIKE_0.01_group,OK,901,,7.13,10029.05078125,logs/CloFast_BIKE_0.01_run2_20260118_211632.log
BIKE,1%,CloFast,measured,1,20260118_211632,BIKE_0.01_group,OK,901,,7.22,10029.3515625,logs/CloFast_BIKE_0.01_run1_20260118_211632.log
BIKE,0.5%,CloFast,warmup,1,20260118_211632,BIKE_0.005_group,OK,2267,,13.73,21132.05078125,logs/CloFast_BIKE_0.005_runwarmup1_20260118_211632.log
BIKE,0.5%,CloFast,measured,3,20260118_211632,BIKE_0.005_group,OK,2267,,13.48,20009.1484375,logs/CloFast_BIKE_0.005_run3_20260118_211632.log
BIKE,0.5%,CloFast,measured,2,20260118_211632,BIKE_0.005_group,OK,2267,,13.72,19974.99609375,logs/CloFast_BIKE_0.005_run2_20260118_211632.log
BIKE,0.5%,CloFast,measured,1,20260118_211632,BIKE_0.005_group,OK,2267,,12.2,10275.2578125,logs/CloFast_BIKE_0.005_run1_20260118_211632.log
BIKE,0.2%,CloFast,warmup,1,20260118_211632,BIKE_0.002_group,OK,11592,,47.83,11860.1640625,logs/CloFast_BIKE_0.002_runwarmup1_20260118_211632.log
BIKE,0.2%,CloFast,measured,3,20260118_211632,BIKE_0.002_group,OK,11592,,47.25,11857.00390625,logs/CloFast_BIKE_0.002_run3_20260118_211632.log
BIKE,0.2%,CloFast,measured,2,20260118_211632,BIKE_0.002_group,OK,11592,,47.29,11864.55078125,logs/CloFast_BIKE_0.002_run2_20260118_211632.log
BIKE,0.2%,CloFast,measured,1,20260118_211632,BIKE_0.002_group,OK,11592,,47.37,14026.69921875,logs/CloFast_BIKE_0.002_run1_20260118_211632.log
BIKE,0.1%,CloFast,warmup,1,20260118_211632,BIKE_0.001_group,OK,36133,,152.75,20047.33203125,logs/CloFast_BIKE_0.001_runwarmup1_20260118_211632.log
BIKE,0.1%,CloFast,measured,3,20260118_211632,BIKE_0.001_group,OK,36133,,145.06,20039.8828125,logs/CloFast_BIKE_0.001_run3_20260118_211632.log
BIKE,0.1%,CloFast,measured,2,20260118_211632,BIKE_0.001_group,OK,36133,,142.29,20080.7734375,logs/CloFast_BIKE_0.001_run2_20260118_211632.log
BIKE,0.1%,CloFast,measured,1,20260118_211632,BIKE_0.001_group,OK,36133,,144.67,20059.140625,logs/CloFast_BIKE_0.001_run1_20260118_211632.log
BIKE,0.05%,CloFast,warmup,1,20260118_211632,BIKE_0.0005_group,OK,118833,,523.66,32863.44140625,logs/CloFast_BIKE_0.0005_runwarmup1_20260118_211632.log
BIKE,0.05%,CloFast,measured,3,20260118_211632,BIKE_0.0005_group,OK,118833,,517.21,32854.03515625,logs/CloFast_BIKE_0.0005_run3_20260118_211632.log
BIKE,0.05%,CloFast,measured,2,20260118_211632,BIKE_0.0005_group,OK,118833,,542.6,32925.43359375,logs/CloFast_BIKE_0.0005_run2_20260118_211632.log
BIKE,0.05%,CloFast,measured,1,20260118_211632,BIKE_0.0005_group,OK,118833,,535.02,32764.5078125,logs/CloFast_BIKE_0.0005_run1_20260118_211632.log
BIKE,0.01%,CloFast,warmup,1,20260118_211632,BIKE_0.0001_group,OOM,,,,,logs/CloFast_BIKE_0.0001_runwarmup1_20260118_211632.log
BIKE,0.01%,CloFast,measured,1,20260118_211632,BIKE_0.0001_group,OOM,,,,,logs/CloFast_BIKE_0.0001_run1_20260118_211632.log
D5N2.5,8%,TriBack-Clo,warmup,1,20260118_150328,D5N2.5_0.08_group,OK,276,0.373,0.373,145.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.08_runwarmup1_20260118_150328.log
D5N2.5,8%,TriBack-Clo,measured,3,20260118_150328,D5N2.5_0.08_group,OK,276,0.361,0.361,145.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.08_run3_20260118_150328.log
D5N2.5,8%,TriBack-Clo,measured,2,20260118_150328,D5N2.5_0.08_group,OK,276,0.428,0.428,161.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.08_run2_20260118_150328.log
D5N2.5,8%,TriBack-Clo,measured,1,20260118_150328,D5N2.5_0.08_group,OK,276,0.42,0.42,145.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.08_run1_20260118_150328.log
D5N2.5,8%,CloSpan,warmup,1,20260118_150328,D5N2.5_0.08_group,OK,276,1.123,1.123,406.8776626586914,logs_itemsets/CloSpan_D5N2.5_0.08_runwarmup1_20260118_150328.log
D5N2.5,8%,CloSpan,measured,3,20260118_150328,D5N2.5_0.08_group,OK,276,1.25,1.25,423.8115768432617,logs_itemsets/CloSpan_D5N2.5_0.08_run3_20260118_150328.log
D5N2.5,8%,CloSpan,measured,2,20260118_150328,D5N2.5_0.08_group,OK,276,1.208,1.208,406.4571990966797,logs_itemsets/CloSpan_D5N2.5_0.08_run2_20260118_150328.log
D5N2.5,8%,CloSpan,measured,1,20260118_150328,D5N2.5_0.08_group,OK,276,1.237,1.237,424.1083984375,logs_itemsets/CloSpan_D5N2.5_0.08_run1_20260118_150328.log
D5N2.5,8%,CloFast,warmup,1,20260118_150328,D5N2.5_0.08_group,OK,276,,,7936.797416687012,logs_itemsets/CloFast_D5N2.5_0.08_runwarmup1_20260118_150328.log
D5N2.5,8%,CloFast,measured,3,20260118_150328,D5N2.5_0.08_group,OK,276,,,7028.043991088867,logs_itemsets/CloFast_D5N2.5_0.08_run3_20260118_150328.log
D5N2.5,8%,CloFast,measured,2,20260118_150328,D5N2.5_0.08_group,OK,276,,,7855.764472961426,logs_itemsets/CloFast_D5N2.5_0.08_run2_20260118_150328.log
D5N2.5,8%,CloFast,measured,1,20260118_150328,D5N2.5_0.08_group,OK,276,,,7521.401893615723,logs_itemsets/CloFast_D5N2.5_0.08_run1_20260118_150328.log
D5N2.5,8%,ClaSP,warmup,1,20260118_150328,D5N2.5_0.08_group,OK,276,4.156,4.156,773.9849624633789,logs_itemsets/ClaSP_D5N2.5_0.08_runwarmup1_20260118_150328.log
D5N2.5,8%,ClaSP,measured,3,20260118_150328,D5N2.5_0.08_group,OK,276,4.27,4.27,759.7929306030273,logs_itemsets/ClaSP_D5N2.5_0.08_run3_20260118_150328.log
D5N2.5,8%,ClaSP,measured,2,20260118_150328,D5N2.5_0.08_group,OK,276,4.044,4.044,759.7881393432617,logs_itemsets/ClaSP_D5N2.5_0.08_run2_20260118_150328.log
D5N2.5,8%,ClaSP,measured,1,20260118_150328,D5N2.5_0.08_group,OK,276,4.194,4.194,760.2207717895508,logs_itemsets/ClaSP_D5N2.5_0.08_run1_20260118_150328.log
D5N2.5,8%,BIDE+,warmup,1,20260118_150328,D5N2.5_0.08_group,OK,276,0.475,0.475,609.4335403442383,logs_itemsets/BIDE+_D5N2.5_0.08_runwarmup1_20260118_150328.log
D5N2.5,8%,BIDE+,measured,3,20260118_150328,D5N2.5_0.08_group,OK,276,0.479,0.479,593.4335403442383,logs_itemsets/BIDE+_D5N2.5_0.08_run3_20260118_150328.log
D5N2.5,8%,BIDE+,measured,2,20260118_150328,D5N2.5_0.08_group,OK,276,0.479,0.479,609.4335403442383,logs_itemsets/BIDE+_D5N2.5_0.08_run2_20260118_150328.log
D5N2.5,8%,BIDE+,measured,1,20260118_150328,D5N2.5_0.08_group,OK,276,0.477,0.477,609.4335403442383,logs_itemsets/BIDE+_D5N2.5_0.08_run1_20260118_150328.log
D5N2.5,7%,TriBack-Clo,warmup,1,20260118_150328,D5N2.5_0.07_group,OK,370,0.396,0.396,161.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.07_runwarmup1_20260118_150328.log
D5N2.5,7%,TriBack-Clo,measured,3,20260118_150328,D5N2.5_0.07_group,OK,370,0.517,0.517,145.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.07_run3_20260118_150328.log
D5N2.5,7%,TriBack-Clo,measured,2,20260118_150328,D5N2.5_0.07_group,OK,370,0.419,0.419,161.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.07_run2_20260118_150328.log
D5N2.5,7%,TriBack-Clo,measured,1,20260118_150328,D5N2.5_0.07_group,OK,370,0.382,0.382,145.43354034423828,logs_itemsets/TriBack-Clo-Java_D5N2.5_0.07_run1_20260118_150328.log
D5N2.5,7%,CloSpan,warmup,1,20260118_150328,D5N2.5_0.07_group,OK,370,1.467,1.467,136.86248779296875,logs_itemsets/CloSpan_D5N2.5_0.07_runwarmup1_20260118_150328.log
D5N2.5,7%,CloSpan,measured,3,20260118_150328,D5N2.5_0.07_group,OK,370,1.537,1.537,136.89585876464844,logs_itemsets/CloSpan_D5N2.5_0.07_run3_20260118_150328.log
D5N2.5,7%,CloSpan,measured,2,20260118_150328,D5N2.5_0.07_group,OK,370,1.595,1.595,119.90149688720703,logs_itemsets/CloSpan_D5N2.5_0.07_run2_20260118_150328.log
D5N2.5,7%,CloSpan,measured,1,20260118_150328,D5N2.5_0.07_group,OK,370,1.592,1.592,136.91634368896484,logs_itemsets/CloSpan_D5N2.5_0.07_run1_20260118_150328.log
D5N2.5,7%,CloFast,warmup,1,20260118_150328,D5N2.5_0.07_group,OK,370,,,4589.344047546387,logs_itemsets/CloFast_D5N2.5_0.07_runwarmup1_20260118_150328.log
D5N2.5,7%,CloFast,measured,3,20260118_150328,D5N2.5_0.07_group,OK,370,,,4365.502342224121,logs_itemsets/CloFast_D5N2.5_0.07_run3_20260118_150328.log
D5N2.5,7%,CloFast,measured,2,20260118_150328,D5N2.5_0.07_group,OK,370,,,4557.241645812988,logs_itemsets/CloFast_D5N2.5_0.07_run2_20260118_150328.log
D5N2.5,7%,CloFast,measured,1,20260118_150328,D5N2.5_0.07_group,OK,370,,,2909.4310302734375,logs_itemsets/CloFast_D5N2.5_0.07_run1_20260118_150328.log
D5N2.5,7%,ClaSP,warmup,1,20260118_150328,D5N2.5_0.07_group,OK,370,6.527,6.527,110.40808868408203,logs_itemsets/ClaSP_D5N2.5_0.07_runwarmup1_20260118_150328.log
D5N2.5,7%,ClaSP,measured,3,20260118_150328,D5N2.5_0.07_group,OK,370,6.385,6.385,96.3001937866211,logs_itemsets/ClaSP_D5N2.5_0.07_run3_20260118_150328.log
D5N2.5,7%,ClaSP,measured,2,20260118_150328,D5N2.5_0.07_group,OK,370,6.604,6.604,96.55016326904297,logs_itemsets/ClaSP_D5N2.5_0.07_run2_20260118_150328.log
D5N2.5,7%,ClaSP,measured,1,20260118_150328,D5N2.5_0.07_group,OK,370,6.548,6.548,95.56392669677734,logs_itemsets/ClaSP_D5N2.5_0.07_run1_20260118_150328.log
D5N2.5,7%,BIDE+,warmup,1,20260118_150328,D5N2.5_0.07_group,OK,370,0.626,0.626,785.4335403442383,logs_itemsets/BIDE+_D5N2.5_0.07_runwarmup1_20260118_150328.log
