campaign_id,dataset,minsup,algorithm,group,n_measured,n_ok,status_summary,patterns,count_consistent,output_equivalent,comparison_eligible,wall_min_s,wall_median_s,wall_max_s,wall_range_pct,mem_min_mb,mem_median_mb,mem_max_mb,mem_range_pct
20260114_165858,D5N2.5,0.6%,CloSpan,D5N2.5_0.006_group,3,3,3/3 OK,104927,True,False,False,97.529,97.835,100.737,3.278990136454233,6221.8603515625,6246.972633361816,6296.436256408691,1.193792725262161
20260114_165858,D5N2.5,0.6%,TriBack-Clo,D5N2.5_0.006_group,3,3,3/3 OK,104927,True,False,False,8.572,8.784,8.786,2.4362477231329738,177.43354034423828,177.43354034423828,193.43354034423828,9.017460830099228
20260114_165858,D5N2.5,0.8%,BIDE+,D5N2.5_0.008_group,3,3,3/3 OK,47680,True,False,False,23.937,24.338,24.349,1.6928260333634606,9812.15072631836,9812.437194824219,9813.129867553711,0.009978573272989014
20260114_165858,D5N2.5,0.8%,ClaSP,D5N2.5_0.008_group,3,3,3/3 OK,47680,True,False,False,108.711,109.767,110.631,1.7491595834813758,1158.3903045654297,1727.6344680786133,8144.97647857666,404.4018745343368
20260114_165858,D5N2.5,0.8%,CloFast,D5N2.5_0.008_group,3,3,3/3 OK,47721,True,False,False,,,,,12743.856666564941,13131.56128692627,15106.615364074707,17.992976203538866
20260114_165858,D5N2.5,0.8%,CloSpan,D5N2.5_0.008_group,3,3,3/3 OK,47680,True,False,False,54.895,55.481,55.54,1.162560155728981,4838.191841125488,9332.798377990723,9522.054023742676,50.18711422785055
20260114_165858,D5N2.5,0.8%,TriBack-Clo,D5N2.5_0.008_group,3,3,3/3 OK,47680,True,False,False,4.824,5.112,5.239,8.118153364632239,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260114_165858,D5N2.5,1%,BIDE+,D5N2.5_0.01_group,3,3,3/3 OK,23951,True,False,False,14.863,15.307,15.358,3.2338145946299144,9812.03793334961,9812.042343139648,9812.403091430664,0.0037215298129038093
20260114_165858,D5N2.5,1%,ClaSP,D5N2.5_0.01_group,3,3,3/3 OK,23951,True,False,False,81.878,82.167,82.245,0.4466513320432831,1620.5272216796875,8431.738624572754,8680.472549438477,83.73059984549182
20260114_165858,D5N2.5,1%,CloFast,D5N2.5_0.01_group,3,3,3/3 OK,23954,True,False,False,,,,,6604.847129821777,13452.533195495605,18221.465744018555,86.35264782759607
20260114_165858,D5N2.5,1%,CloSpan,D5N2.5_0.01_group,3,3,3/3 OK,23951,True,False,False,34.184,34.211,34.972,2.3033527228084645,4681.584785461426,4682.281341552734,9541.4810256958,103.7933410174524
20260114_165858,D5N2.5,1%,TriBack-Clo,D5N2.5_0.01_group,3,3,3/3 OK,23951,True,False,False,3.031,3.043,3.074,1.413079198159701,161.43354034423828,177.43354034423828,177.43354034423828,9.017460830099228
20260114_165858,D5N2.5,1.5%,BIDE+,D5N2.5_0.015_group,3,3,3/3 OK,6035,True,False,False,5.56,5.561,5.596,0.6473655817299133,6692.639366149902,6692.894500732422,6693.092124938965,0.0067647680538361
20260114_165858,D5N2.5,1.5%,ClaSP,D5N2.5_0.015_group,3,3,3/3 OK,6035,True,False,False,57.738,58.94,59.325,2.692568713946392,1874.5632400512695,2079.4897689819336,2523.4128341674805,31.202346065586635
20260114_165858,D5N2.5,1.5%,CloFast,D5N2.5_0.015_group,3,3,3/3 OK,6036,True,False,False,,,,,6372.990058898926,10260.619758605957,15827.291175842285,92.14161853150918
20260114_165858,D5N2.5,1.5%,CloSpan,D5N2.5_0.015_group,3,3,3/3 OK,6035,True,False,False,15.25,15.984,16.122,5.455455455455454,1041.6816482543945,3411.536201477051,3492.4814834594727,71.83859969429565
20260114_165858,D5N2.5,1.5%,TriBack-Clo,D5N2.5_0.015_group,3,3,3/3 OK,6035,True,False,False,1.335,1.407,1.427,6.538734896943859,161.43354034423828,177.43354034423828,177.43354034423828,9.017460830099228
20260118_150328,D5N2.5,10%,BIDE+,D5N2.5_0.1_group,3,3,3/3 OK,167,True,True,True,0.34,0.346,0.347,2.023121387283223,385.4335403442383,385.4335403442383,385.4335403442383,0.0
20260118_150328,D5N2.5,10%,ClaSP,D5N2.5_0.1_group,3,3,3/3 OK,167,True,True,True,1.821,1.85,1.889,3.675675675675679,43.95599365234375,44.97039031982422,59.25038146972656,34.00990676000563
20260118_150328,D5N2.5,10%,CloFast,D5N2.5_0.1_group,3,3,3/3 OK,167,True,True,False,,,,,3024.6011276245117,3311.41463470459,3601.8193283081055,17.43116656652353
20260118_150328,D5N2.5,10%,CloSpan,D5N2.5_0.1_group,3,3,3/3 OK,167,True,True,True,0.628,0.634,0.658,4.731861198738175,657.4335403442383,689.4335403442383,689.4335403442383,4.6414916199206395
20260118_150328,D5N2.5,10%,TriBack-Clo,D5N2.5_0.1_group,3,3,3/3 OK,167,True,True,True,0.299,0.474,0.547,52.32067510548525,145.43354034423828,161.43354034423828,161.43354034423828,9.911199349207022
20260114_165858,D5N2.5,2%,BIDE+,D5N2.5_0.02_group,3,3,3/3 OK,2594,True,False,False,3.168,3.175,3.28,3.5275590551181,1762.9382247924805,1763.0874252319336,1763.4869766235352,0.031124482155642362
20260114_165858,D5N2.5,2%,ClaSP,D5N2.5_0.02_group,3,3,3/3 OK,2595,True,False,False,49.091,49.365,50.105,2.0540869036766853,4061.858169555664,4062.132881164551,4077.398368835449,0.3825625535748112
20260114_165858,D5N2.5,2%,CloFast,D5N2.5_0.02_group,3,3,3/3 OK,2595,True,False,False,,,,,13396.989631652832,13780.855751037598,14485.543785095215,7.899031621170714
20260114_165858,D5N2.5,2%,CloSpan,D5N2.5_0.02_group,3,3,3/3 OK,2595,True,False,False,9.698,9.968,10.101,4.042937399678977,5744.818878173828,5745.433540344238,5745.433540344238,0.010698273091038638
20260114_165858,D5N2.5,2%,TriBack-Clo,D5N2.5_0.02_group,3,3,3/3 OK,2595,True,False,False,0.949,1.187,1.291,28.81213142375737,161.43354034423828,177.43354034423828,177.43354034423828,9.017460830099228
20260118_150328,D5N2.5,3%,BIDE+,D5N2.5_0.03_group,3,3,3/3 OK,1183,True,True,True,1.499,1.527,1.528,1.8991486574983574,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N2.5,3%,ClaSP,D5N2.5_0.03_group,3,3,3/3 OK,1183,True,True,True,35.177,35.449,35.548,1.0465739513103394,5560.949272155762,5577.299156188965,5578.133819580078,0.30811593466789783
20260118_150328,D5N2.5,3%,CloFast,D5N2.5_0.03_group,3,3,3/3 OK,1183,True,True,False,,,,,14337.821952819824,15106.171653747559,16556.19179534912,14.685188897472647
20260118_150328,D5N2.5,3%,CloSpan,D5N2.5_0.03_group,3,3,3/3 OK,1183,True,True,True,5.397,5.448,5.58,3.3590308370044024,1068.7784729003906,1084.857322692871,1164.967788696289,8.866540676255374
20260118_150328,D5N2.5,3%,TriBack-Clo,D5N2.5_0.03_group,3,3,3/3 OK,1183,True,True,True,0.648,0.657,0.725,11.719939117199383,145.43354034423828,161.43354034423828,161.43354034423828,9.911199349207022
20260118_150328,D5N2.5,4%,BIDE+,D5N2.5_0.04_group,3,3,3/3 OK,848,True,True,True,1.026,1.027,1.033,0.6815968841285196,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N2.5,4%,ClaSP,D5N2.5_0.04_group,3,3,3/3 OK,848,True,True,True,25.558,26.104,26.434,3.355807539074476,7629.149841308594,8380.206169128418,9438.025108337402,21.585092663859133
20260118_150328,D5N2.5,4%,CloFast,D5N2.5_0.04_group,3,3,3/3 OK,848,True,True,False,,,,,5430.069190979004,6511.655815124512,7103.5805587768555,25.700242999803756
20260118_150328,D5N2.5,4%,CloSpan,D5N2.5_0.04_group,3,3,3/3 OK,848,True,True,True,3.629,3.963,4.057,10.799899066363876,571.8043441772461,573.0120010375977,588.1850967407227,2.8587102074327677
20260118_150328,D5N2.5,4%,TriBack-Clo,D5N2.5_0.04_group,3,3,3/3 OK,848,True,True,True,0.557,0.58,0.6,7.413793103448264,145.43354034423828,145.43354034423828,145.43354034423828,0.0
20260118_150328,D5N2.5,5%,BIDE+,D5N2.5_0.05_group,3,3,3/3 OK,635,True,True,True,0.847,0.853,0.855,0.9378663540445494,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N2.5,5%,ClaSP,D5N2.5_0.05_group,3,3,3/3 OK,635,True,True,True,16.93,17.047,17.262,1.9475567548542307,3800.74031829834,3802.275077819824,3802.8513259887695,0.05551959411732284
20260118_150328,D5N2.5,5%,CloFast,D5N2.5_0.05_group,3,3,3/3 OK,635,True,True,False,,,,,15095.172950744629,16023.212287902832,17239.343574523926,13.381652725141125
20260118_150328,D5N2.5,5%,CloSpan,D5N2.5_0.05_group,3,3,3/3 OK,635,True,True,True,2.848,3.005,3.201,11.74708818635608,153.18556213378906,153.21339416503906,153.24739837646484,0.040359554079960024
20260118_150328,D5N2.5,5%,TriBack-Clo,D5N2.5_0.05_group,3,3,3/3 OK,635,True,True,True,0.508,0.524,0.597,16.984732824427475,145.43354034423828,161.43354034423828,161.43354034423828,9.911199349207022
20260118_150328,D5N2.5,6%,BIDE+,D5N2.5_0.06_group,3,3,3/3 OK,481,True,True,True,0.693,0.693,0.704,1.587301587301589,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N2.5,6%,ClaSP,D5N2.5_0.06_group,3,3,3/3 OK,481,True,True,True,9.924,10.082,10.116,1.9043840507835763,1342.4859237670898,1392.4140701293945,1424.5227432250977,5.8916971048981335
20260118_150328,D5N2.5,6%,CloFast,D5N2.5_0.06_group,3,3,3/3 OK,481,True,True,False,,,,,5326.95955657959,12689.498542785645,14129.44310760498,69.36825376783595
20260118_150328,D5N2.5,6%,CloSpan,D5N2.5_0.06_group,3,3,3/3 OK,481,True,True,True,1.923,1.94,1.982,3.041237113402059,760.0558090209961,760.7059860229492,762.2071914672852,0.28281392362070346
20260118_150328,D5N2.5,6%,TriBack-Clo,D5N2.5_0.06_group,3,3,3/3 OK,481,True,True,True,0.422,0.527,0.617,37.00189753320683,145.43354034423828,145.43354034423828,161.43354034423828,11.001588740897265
20260118_150328,D5N2.5,7%,BIDE+,D5N2.5_0.07_group,3,3,3/3 OK,370,True,True,True,0.611,0.617,0.626,2.4311183144246375,785.4335403442383,801.4335403442383,801.4335403442383,1.9964225596457503
20260118_150328,D5N2.5,7%,ClaSP,D5N2.5_0.07_group,3,3,3/3 OK,370,True,True,True,6.385,6.548,6.604,3.3445326817348855,95.56392669677734,96.3001937866211,96.55016326904297,1.0241272976572577
20260118_150328,D5N2.5,7%,CloFast,D5N2.5_0.07_group,3,3,3/3 OK,370,True,True,False,,,,,2909.4310302734375,4365.502342224121,4557.241645812988,37.746185578726084
20260118_150328,D5N2.5,7%,CloSpan,D5N2.5_0.07_group,3,3,3/3 OK,370,True,True,True,1.537,1.592,1.595,3.6432160804020133,119.90149688720703,136.89585876464844,136.91634368896484,12.429044205792787
20260118_150328,D5N2.5,7%,TriBack-Clo,D5N2.5_0.07_group,3,3,3/3 OK,370,True,True,True,0.382,0.419,0.517,32.21957040572793,145.43354034423828,145.43354034423828,161.43354034423828,11.001588740897265
20260118_150328,D5N2.5,8%,BIDE+,D5N2.5_0.08_group,3,3,3/3 OK,276,True,True,True,0.477,0.479,0.479,0.4175365344467645,593.4335403442383,609.4335403442383,609.4335403442383,2.625388814498527
20260118_150328,D5N2.5,8%,ClaSP,D5N2.5_0.08_group,3,3,3/3 OK,276,True,True,True,4.044,4.194,4.27,5.388650453028135,759.7881393432617,759.7929306030273,760.2207717895508,0.0569408359650956
20260118_150328,D5N2.5,8%,CloFast,D5N2.5_0.08_group,3,3,3/3 OK,276,True,True,False,,,,,7028.043991088867,7521.401893615723,7855.764472961426,11.004869751410837
20260118_150328,D5N2.5,8%,CloSpan,D5N2.5_0.08_group,3,3,3/3 OK,276,True,True,True,1.208,1.237,1.25,3.3953112368633818,406.4571990966797,423.8115768432617,424.1083984375,4.16486955648884
20260118_150328,D5N2.5,8%,TriBack-Clo,D5N2.5_0.08_group,3,3,3/3 OK,276,True,True,True,0.361,0.42,0.428,15.952380952380954,145.43354034423828,145.43354034423828,161.43354034423828,11.001588740897265
20260110_133905,FIFA,0.5%,BIDE+,FIFA_0.005_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260104_214104,FIFA,0.5%,ClaSP,FIFA_0.005_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260119_105918,FIFA,0.5%,CloFast,FIFA_0.005_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260110_133905,FIFA,0.5%,CloSpan,FIFA_0.005_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260110_133905,FIFA,1%,BIDE+,FIFA_0.01_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260110_133905,FIFA,1%,ClaSP,FIFA_0.01_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260119_105918,FIFA,1%,CloFast,FIFA_0.01_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260110_133905,FIFA,1%,CloSpan,FIFA_0.01_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260111_231217,FIFA,1%,TriBack-Clo,FIFA_0.01_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260104_214104,FIFA,10%,BIDE+,FIFA_0.1_group,3,3,3/3 OK,40642,True,True,True,183.75,183.86,185.61,1.0116392907647198,10002.40234375,10004.69921875,10005.1171875,0.02713568584762707
20260104_214104,FIFA,10%,ClaSP,FIFA_0.1_group,3,3,3/3 OK,40642,True,True,True,185.16,189.87,191.82,3.507663137936481,29290.66796875,29978.125,31232.0,6.475828729281768
20260119_105918,FIFA,10%,CloFast,FIFA_0.1_group,3,3,3/3 OK,40642,True,True,True,186.63,190.5,194.14,3.9422572178477644,26887.22265625,27080.95703125,27471.62109375,2.157968187112571
20260104_214104,FIFA,10%,CloSpan,FIFA_0.1_group,3,3,3/3 OK,40642,True,True,True,218.16,218.38,224.7,2.9947797417345874,10375.46484375,10389.81640625,10394.7734375,0.1858415297731816
20260111_231217,FIFA,10%,TriBack-Clo,FIFA_0.1_group,3,3,3/3 OK,40642,True,True,True,31.34,31.75,32.3,3.023622047244086,540.52734375,541.4453125,547.11328125,1.2163624558112691
20260110_133905,FIFA,2%,BIDE+,FIFA_0.02_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260110_133905,FIFA,2%,ClaSP,FIFA_0.02_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260119_105918,FIFA,2%,CloFast,FIFA_0.02_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260110_133905,FIFA,2%,CloSpan,FIFA_0.02_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260111_231217,FIFA,2%,TriBack-Clo,FIFA_0.02_group,3,3,3/3 OK,34266042,True,True,True,6085.71,6332.22,6519.02,6.842939758883936,1022.8046875,1026.328125,1028.38671875,0.5438836872954251
20260110_133905,FIFA,20%,BIDE+,FIFA_0.2_group,3,3,3/3 OK,938,True,True,True,6.56,6.58,6.6,0.6079027355623106,3017.37109375,3018.75390625,3020.74609375,0.11180109756586754
20260104_214104,FIFA,20%,ClaSP,FIFA_0.2_group,3,3,3/3 OK,938,True,True,True,12.14,12.26,15.67,28.79282218597063,2161.73046875,2279.44140625,2360.03515625,8.699705417137217
20260119_105918,FIFA,20%,CloFast,FIFA_0.2_group,3,3,3/3 OK,938,True,True,True,19.65,20.02,20.02,1.8481518481518533,20310.23046875,20551.828125,20742.734375,2.104454667582035
20260104_214104,FIFA,20%,CloSpan,FIFA_0.2_group,3,3,3/3 OK,938,True,True,True,11.81,11.9,11.92,0.9243697478991548,5374.78125,5377.31640625,5379.95703125,0.0962521239029982
20260111_231217,FIFA,20%,TriBack-Clo,FIFA_0.2_group,3,3,3/3 OK,938,True,True,True,1.59,1.62,1.64,3.0864197530864086,475.82421875,477.875,486.671875,2.2699777661522367
20260104_214104,FIFA,5%,BIDE+,FIFA_0.05_group,3,3,3/3 OK,910422,True,True,True,2777.34,2793.38,2812.26,1.2500984470426535,10086.23828125,10086.60546875,10087.19921875,0.00952686712072903
20260110_133905,FIFA,5%,ClaSP,FIFA_0.05_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260119_105918,FIFA,5%,CloFast,FIFA_0.05_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260104_214104,FIFA,5%,CloSpan,FIFA_0.05_group,3,3,3/3 OK,910422,True,True,True,3296.42,3306.85,3326.71,0.9159774407668918,14152.01953125,14221.14453125,14263.1953125,0.7817639501919046
20260111_231217,FIFA,5%,TriBack-Clo,FIFA_0.05_group,3,3,3/3 OK,910422,True,True,True,369.73,373.42,378.74,2.4128327352578838,685.6953125,690.34765625,690.91796875,0.7565255277854794
20260104_214104,Kosarak,0.1%,BIDE+,Kosarak_0.001_group,3,3,3/3 OK,529948,True,True,True,6001.72,6101.66,6106.2,1.7123209093918634,11134.01171875,11143.546875,13288.9921875,19.338371282707058
20260110_133905,Kosarak,0.1%,ClaSP,Kosarak_0.001_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260119_105918,Kosarak,0.1%,CloFast,Kosarak_0.001_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260110_133905,Kosarak,0.1%,CloSpan,Kosarak_0.001_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260111_231217,Kosarak,0.1%,TriBack-Clo,Kosarak_0.001_group,3,3,3/3 OK,529948,True,True,True,518.83,543.02,551.71,6.0550255975838825,1676.7421875,1856.97265625,1869.70703125,10.391366997275892
20260104_214104,Kosarak,0.2%,BIDE+,Kosarak_0.002_group,3,3,3/3 OK,35864,True,True,True,319.25,320.94,328.07,2.7481772293886686,10862.234375,12878.171875,13154.328125,17.798285131211607
20260104_214104,Kosarak,0.2%,ClaSP,Kosarak_0.002_group,3,3,3/3 OK,35864,True,True,True,916.65,933.39,934.51,1.9134552545024066,54982.0546875,55175.86328125,55260.66015625,0.5049408422118452
20260119_105918,Kosarak,0.2%,CloFast,Kosarak_0.002_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260104_214104,Kosarak,0.2%,CloSpan,Kosarak_0.002_group,3,3,3/3 OK,35864,True,True,True,1958.9,1973.18,1993.37,1.7469262814340203,55360.7265625,55630.67578125,56989.48046875,2.9277981677852676
20260111_231217,Kosarak,0.2%,TriBack-Clo,Kosarak_0.002_group,3,3,3/3 OK,35864,True,True,True,53.25,53.49,54.2,1.776032903346425,1199.57421875,1216.0234375,1277.6796875,6.42302330213105
20260104_214104,Kosarak,0.5%,BIDE+,Kosarak_0.005_group,3,3,3/3 OK,1618,True,True,True,18.72,19.32,20.04,6.8322981366459645,7252.25,8519.5546875,9836.546875,30.3337083896147
20260104_214104,Kosarak,0.5%,ClaSP,Kosarak_0.005_group,3,3,3/3 OK,1618,True,True,True,165.88,166.36,181.21,9.214955518153408,44052.4765625,45502.2265625,45542.34375,3.274273151124988
20260119_105918,Kosarak,0.5%,CloFast,Kosarak_0.005_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260104_214104,Kosarak,0.5%,CloSpan,Kosarak_0.005_group,3,3,3/3 OK,1618,True,True,True,146.79,147.82,152.39,3.7883912867000364,27218.484375,27312.0546875,33499.05859375,22.99561234264975
20260111_231217,Kosarak,0.5%,TriBack-Clo,Kosarak_0.005_group,3,3,3/3 OK,1618,True,True,True,8.39,8.52,8.56,1.995305164319248,1198.609375,1220.6015625,1266.26171875,5.5425411394227995
20260104_214104,Kosarak,1%,BIDE+,Kosarak_0.01_group,3,3,3/3 OK,383,True,True,True,6.5,6.77,6.77,3.988183161004425,1445.54296875,1447.75,1447.765625,0.15352486617164565
20260104_214104,Kosarak,1%,ClaSP,Kosarak_0.01_group,3,3,3/3 OK,383,True,True,True,63.65,64.06,67.54,6.072432094911032,23712.0390625,23766.109375,23950.2890625,1.0024779245130442
20260119_105918,Kosarak,1%,CloFast,Kosarak_0.01_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260104_214104,Kosarak,1%,CloSpan,Kosarak_0.01_group,3,3,3/3 OK,383,True,True,True,53.41,53.47,54.27,1.6083785300168443,18923.0625,19012.43359375,19281.49609375,1.8852588858894355
20260111_231217,Kosarak,1%,TriBack-Clo,Kosarak_0.01_group,3,3,3/3 OK,383,True,True,True,5.19,5.19,5.27,1.5414258188824506,1197.9296875,1215.109375,1278.953125,6.667995422222795
20260110_133905,Kosarak,10%,BIDE+,Kosarak_0.1_group,3,3,3/3 OK,9,True,True,True,2.59,2.62,2.64,1.9083969465648956,1199.5078125,1203.078125,1205.64453125,0.5100848084990325
20260104_214104,Kosarak,10%,ClaSP,Kosarak_0.1_group,3,3,3/3 OK,9,True,True,True,38.27,38.84,40.42,5.535530381050459,20980.0625,21071.80859375,21106.46484375,0.5998647111263699
20260119_105918,Kosarak,10%,CloFast,Kosarak_0.1_group,1,0,"0/1 OK, 1 OOM",0,False,True,False,,,,,,,,
20260104_214104,Kosarak,10%,CloSpan,Kosarak_0.1_group,3,3,3/3 OK,9,True,True,True,10.84,10.85,10.86,0.1843317972350191,17129.078125,17644.12109375,18398.125,7.192462964049419
20260111_231217,Kosarak,10%,TriBack-Clo,Kosarak_0.1_group,3,3,3/3 OK,9,True,True,True,2.79,2.82,2.86,2.4822695035460938,1275.9765625,1277.40234375,1282.2109375,0.48805100683454883
20260104_214104,Kosarak,2%,BIDE+,Kosarak_0.02_group,3,3,3/3 OK,121,True,True,True,4.03,4.03,4.08,1.2406947890818814,1366.37109375,1384.26953125,1390.9140625,1.772990605943455
20260104_214104,Kosarak,2%,ClaSP,Kosarak_0.02_group,3,3,3/3 OK,121,True,True,True,41.76,41.87,42.86,2.6271793647002664,22752.5078125,22764.90625,22849.59375,0.4264719407750691
20260119_105918,Kosarak,2%,CloFast,Kosarak_0.02_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260104_214104,Kosarak,2%,CloSpan,Kosarak_0.02_group,3,3,3/3 OK,121,True,True,True,26.49,26.67,27.04,2.0622422197225374,18865.7109375,18914.28125,18934.4453125,0.36339934936729357
20260111_231217,Kosarak,2%,TriBack-Clo,Kosarak_0.02_group,3,3,3/3 OK,121,True,True,True,4.0,4.02,4.11,2.736318407960207,1197.65625,1199.3828125,1283.7421875,7.1775196878602925
20260104_214104,Kosarak,5%,BIDE+,Kosarak_0.05_group,3,3,3/3 OK,33,True,True,True,2.94,2.99,3.0,2.006688963210704,1200.46875,1201.4140625,1203.953125,0.2900228246662462
20260104_214104,Kosarak,5%,ClaSP,Kosarak_0.05_group,3,3,3/3 OK,33,True,True,True,36.21,36.31,37.98,4.874690167997786,22418.96484375,22446.6171875,22479.87109375,0.2713382131981886
20260119_105918,Kosarak,5%,CloFast,Kosarak_0.05_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260104_214104,Kosarak,5%,CloSpan,Kosarak_0.05_group,3,3,3/3 OK,33,True,True,True,14.62,14.68,14.76,0.9536784741144453,18383.96484375,18408.91015625,18516.390625,0.7193569859704063
20260111_231217,Kosarak,5%,TriBack-Clo,Kosarak_0.05_group,3,3,3/3 OK,33,True,True,True,3.23,3.27,3.3,2.1406727828746126,1203.578125,1220.0625,1278.328125,6.126735310691051
20260104_214104,Kosarak25k,0.02%,BIDE+,Kosarak25k_0.0002_group,3,3,3/3 OK,3375751,True,True,True,1287.31,1294.65,1295.45,0.6287413586683737,9998.1640625,9999.55859375,10001.87890625,0.037150077327632036
20260110_133905,Kosarak25k,0.02%,ClaSP,Kosarak25k_0.0002_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260119_105918,Kosarak25k,0.02%,CloFast,Kosarak25k_0.0002_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260110_133905,Kosarak25k,0.02%,CloSpan,Kosarak25k_0.0002_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260111_231217,Kosarak25k,0.02%,TriBack-Clo,Kosarak25k_0.0002_group,3,3,3/3 OK,3375751,True,True,True,3324.79,3347.81,3347.96,0.6920942347385327,9963.2265625,9965.30859375,9967.88671875,0.04676379267294078
20260104_214104,Kosarak25k,0.05%,BIDE+,Kosarak25k_0.0005_group,3,3,3/3 OK,211039,True,True,True,75.81,78.27,79.42,4.6122396831480765,9973.30859375,9974.70703125,9976.7109375,0.0341097110856561
20260110_133905,Kosarak25k,0.05%,ClaSP,Kosarak25k_0.0005_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260119_105918,Kosarak25k,0.05%,CloFast,Kosarak25k_0.0005_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260110_133905,Kosarak25k,0.05%,CloSpan,Kosarak25k_0.0005_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260111_231217,Kosarak25k,0.05%,TriBack-Clo,Kosarak25k_0.0005_group,3,3,3/3 OK,211039,True,True,True,89.81,89.99,90.02,0.23335926214023087,926.4140625,929.27734375,929.59375,0.3421677630887576
20260110_133905,Kosarak25k,0.1%,BIDE+,Kosarak25k_0.001_group,3,3,3/3 OK,42671,True,False,False,15.07,15.14,15.17,0.6605019815059421,9953.34765625,9957.0703125,9964.4140625,0.11114118814755532
20260110_133905,Kosarak25k,0.1%,ClaSP,Kosarak25k_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260119_105918,Kosarak25k,0.1%,CloFast,Kosarak25k_0.001_group,3,3,3/3 OK,80953,True,False,False,2202.68,2220.92,2239.29,1.6484159717594569,50306.89453125,50410.61328125,52350.328125,4.053578127187843
20260110_133905,Kosarak25k,0.1%,CloSpan,Kosarak25k_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260111_231217,Kosarak25k,0.1%,TriBack-Clo,Kosarak25k_0.001_group,3,3,3/3 OK,42671,True,False,False,2.58,2.59,2.6,0.7722007722007729,232.94140625,234.875,235.2421875,0.97957690260777
20260110_133905,Kosarak25k,0.2%,BIDE+,Kosarak25k_0.002_group,3,3,3/3 OK,9005,True,False,False,2.76,2.76,2.76,0.0,1129.53125,1134.578125,1135.10546875,0.49130321016897804
20260110_133905,Kosarak25k,0.2%,ClaSP,Kosarak25k_0.002_group,3,3,3/3 OK,9005,True,False,False,10.99,11.04,12.61,14.673913043478255,2516.125,2541.42578125,2554.62890625,1.5150513752584134
20260119_105918,Kosarak25k,0.2%,CloFast,Kosarak25k_0.002_group,3,3,3/3 OK,11734,True,False,False,236.96,237.37,239.63,1.1248262206681499,37109.12890625,37771.3984375,38328.62890625,3.2286334381235475
20260110_133905,Kosarak25k,0.2%,CloSpan,Kosarak25k_0.002_group,3,3,3/3 OK,9005,True,False,False,15.66,16.0,16.02,2.2499999999999964,7832.96484375,10134.55859375,10143.0625,22.794260202655902
20260111_231217,Kosarak25k,0.2%,TriBack-Clo,Kosarak25k_0.002_group,3,3,3/3 OK,9005,True,False,False,0.81,0.82,0.82,1.2195121951219388,224.17578125,227.93359375,234.10546875,4.356394920395537
20260110_133905,Kosarak25k,0.5%,BIDE+,Kosarak25k_0.005_group,3,3,3/3 OK,1458,True,False,False,0.86,0.86,0.87,1.1627906976744196,600.46875,601.1171875,601.43359375,0.16050842831706588
20260110_133905,Kosarak25k,0.5%,ClaSP,Kosarak25k_0.005_group,3,3,3/3 OK,1458,True,False,False,2.71,2.75,2.76,1.818181818181812,1072.26171875,1074.921875,1076.765625,0.41899847372628823
20260119_105918,Kosarak25k,0.5%,CloFast,Kosarak25k_0.005_group,3,3,3/3 OK,1619,True,False,False,22.7,22.98,23.45,3.2637075718015662,34742.65234375,34986.1796875,35001.80078125,0.7407165909931845
